Pair,L1,a1,b1,L2,a2,b2,DV,DV normF3,DECIEDE2000
4.18,20.043897069064762,2.6531209380629974,-21.62241478773269,18.27628893498683,7.625366361967339,-11.905441675901296,5.51,6.27526172949458,10.2965986506444
4.19,20.043897069064762,2.6531209380629974,-21.62241478773269,19.30481182136115,6.851701032789426,-13.333251204449192,4.8,5.46665268631107,8.67541992644934
4.20,20.043897069064762,2.6531209380629974,-21.62241478773269,19.0911152526718,6.221392629080391,-14.019336899372114,3.77,4.29360013070682,7.67984441597951
4.21,20.043897069064762,2.6531209380629974,-21.62241478773269,19.013438612397607,9.09328835967993,-10.842846146054852,5.6,6.37776146736291,12.1072882606604
4.22,20.043897069064762,2.6531209380629974,-21.62241478773269,22.992300886575443,-3.7120989602842935,-21.0535216977774,3.41,3.88360117923349,6.58895213023695
4.23,20.043897069064762,2.6531209380629974,-21.62241478773269,21.867587991359223,-0.5681240582563196,-21.857516225398854,3.06,3.4849910875233,3.55208483732537
4.24,20.043897069064762,2.6531209380629974,-21.62241478773269,21.506214063810084,-0.26764402048329305,-22.69646078797727,2.39,2.72193748339239,3.40190537170971
4.25,20.043897069064762,2.6531209380629974,-21.62241478773269,16.045749984835844,7.699565292032751,-17.222289651785516,5.38,6.12720655257365,7.6842956294771
4.26,20.043897069064762,2.6531209380629974,-21.62241478773269,17.36668658587552,5.442753510870036,-18.767229038251244,3.26,3.71276828278627,4.53589470173787
4.27,20.043897069064762,2.6531209380629974,-21.62241478773269,21.535506883593975,-0.43086532410036016,-22.7890168531097,3.03,3.45082450823386,3.58361849528652
4.28,20.043897069064762,2.6531209380629974,-21.62241478773269,14.951493184138759,10.210747367256467,-17.233101431602694,5.86,6.67387182120476,10.0421679980628
4.29,20.043897069064762,2.6531209380629974,-21.62241478773269,22.992300886575443,-3.850363481980257,-19.333825063543543,3.0,3.41665792894442,6.66866171903691
4.30,20.043897069064762,2.6531209380629974,-21.62241478773269,22.16077431986706,-0.9146462641191622,-22.090192653098363,3.17,3.61026854491793,3.99542448909524
4.31,20.043897069064762,2.6531209380629974,-21.62241478773269,16.59460382481703,5.984530135606791,-17.07682227519438,4.39,4.999709436022,6.08653122476367
4.32,20.043897069064762,2.6531209380629974,-21.62241478773269,13.938642850611462,14.541680428041659,-19.201601181252826,6.59,7.50525858391457,12.3901031688443
4.33,20.043897069064762,2.6531209380629974,-21.62241478773269,14.568729738794595,12.807592731145235,-18.273807065522806,5.63,6.41192804665235,11.5448213676718
4.34,20.043897069064762,2.6531209380629974,-21.62241478773269,14.673925145660178,10.555796404208312,-16.687708625933475,5.04,5.73998532062662,10.6580618478352
4.35,20.043897069064762,2.6531209380629974,-21.62241478773269,21.281705865901863,-1.157169991051088,-21.669726249764455,3.0,3.41665792894442,3.95475251892124
4.36,20.043897069064762,2.6531209380629974,-21.62241478773269,22.121675556225426,-0.39083994046040793,-23.255548465782894,3.24,3.68999056325997,3.82553224253005
4.37,20.043897069064762,2.6531209380629974,-21.62241478773269,19.557510758991157,3.61745348446163,-18.503286028910072,3.11,3.54193538633904,2.57061074927762
4.38,20.043897069064762,2.6531209380629974,-21.62241478773269,18.092233465274767,4.5657750825400525,-21.543341135583038,3.09,3.51915766681275,2.36802810013516
4.39,20.043897069064762,2.6531209380629974,-21.62241478773269,22.7573974726577,-2.8354595257724933,-25.294557790027117,4.45,5.06804259460088,6.60720896211634
4.40,20.043897069064762,2.6531209380629974,-21.62241478773269,21.828509517666348,-1.230137105850737,-26.06872689899098,4.12,4.692210222417,5.42062348944487
4.41,20.043897069064762,2.6531209380629974,-21.62241478773269,21.535506883593975,-0.4749423388844265,-25.984207212503573,3.53,4.02026749639126,4.75257577995784
4.42,20.043897069064762,2.6531209380629974,-21.62241478773269,15.795762105611608,7.615690471964753,-23.284055576406793,3.63,4.13415609402274,5.04172355024227
4.43,20.043897069064762,2.6531209380629974,-21.62241478773269,16.59460382481703,5.516952589947027,-21.648397397997176,3.85,4.384711008812,3.68978667718273
4.44,20.043897069064762,2.6531209380629974,-21.62241478773269,15.690072068451542,8.109747754318025,-23.637852250233927,4.32,4.91998741767996,5.31830367286069
