Pair,L1,a1,b1,L2,a2,b2,DV,DECIEDE2000,DV normF1,DV normF3,delta_L,delta_a,delta_b,L_med,a_med,b_med,ratio_V_E,abs_diff,norm_abs_diff
5.8,62.63826222751216,-17.709168790275175,0.941343521586191,60.47860342156616,-19.05978389452917,-2.943734377823537,4.414019666666662,3.49658094557401,3.20508820204566,3.0120853406437,2.1596588059459947,1.3506151042539933,3.885077899409728,61.55843282453916,-18.384476342402174,-1.001195428118673,1.2623816620037265,0.917438721092652,0.20784654128594499
5.9,62.63826222751216,-17.709168790275175,0.941343521586191,63.753176292225376,-20.622475326007194,-0.15727230727691222,2.7854439999999983,2.18831126993294,2.02255412874645,1.90076068358033,1.1149140647132185,2.913306535732019,1.0986158288631032,63.19571925986877,-19.165822058141185,0.39203560715463937,1.2728737620642439,0.5971327300670581,0.21437613890377347
6.1,61.317992512557026,-10.239668907190191,-3.6230346179332518,60.81779640389455,-11.859156635270708,-4.756551480953108,2.2881542000000024,1.58725554362395,1.66146428519781,1.56141481980223,0.5001961086624789,1.6194877280805162,1.1335168630198567,61.06789445822579,-11.04941277123045,-4.18979304944318,1.441578961717918,0.7008986563760524,0.3063161809941548
6.2,61.317992512557026,-10.239668907190191,-3.6230346179332518,60.881227608139724,-10.289121079360196,-2.4870365396456595,1.1956110000000033,1.00344291396766,0.868151707384771,0.815873656643667,0.4367649044173021,0.04945217217000497,1.1359980782875923,61.099610060348375,-10.264394993275193,-3.0550355787894556,1.1915087367361965,0.19216808603234337,0.16072793397820437
6.3,61.317992512557026,-10.239668907190191,-3.6230346179332518,56.840827238117015,-13.705434105437508,-5.643675383598157,5.1100039999999955,5.00372024379223,3.71045323047631,3.48701847753472,4.4771652744400114,3.4657651982473165,2.020640765664905,59.07940987533702,-11.972551506313849,-4.633355000765704,1.0212409467372567,0.1062837562077652,0.020799153227074995
7.1,57.81713371424662,-36.18004440918665,6.862156510557549,59.530189280706765,-40.556552727195275,9.812273314954956,2.680285333333332,2.62052368944697,1.94619678818806,1.82900140219779,1.7130555664601417,4.376508318008625,2.950116804397407,58.673661497476694,-38.368298568190966,8.337214912756252,1.0228052290098428,0.05976164388636196,0.02229674696228806
8.1,38.05872488366974,9.32885047560511,-34.40603661184893,36.461241839759595,8.25592501909697,-31.18480724823539,2.4461689333333334,1.82334051761714,1.77620123579955,1.66924258152095,1.5974830439101453,1.0729254565081394,3.221229363613542,37.25998336171467,8.79238774735104,-32.79542193004216,1.3415864499016121,0.6228284157161934,0.25461381958312534
8.2,38.05872488366974,9.32885047560511,-34.40603661184893,35.92454072852751,12.78819963352093,-39.48013083869505,3.499415999999995,2.32597298295741,2.54098028142062,2.38796843458061,2.134184155142229,3.4593491579158204,5.074094226846114,36.99163280609862,11.05852505456302,-36.94308372527199,1.5044955483730897,1.1734430170425854,0.33532538478056384
8.3,38.05872488366974,9.32885047560511,-34.40603661184893,34.32212682145642,11.332673044021247,-36.137689269960994,3.63446186666666,3.23061949098855,2.63903918185839,2.48012245902828,3.736598062213318,2.003822568416137,1.7316526581120613,36.19042585256308,10.330761759813178,-35.27186294090497,1.1250046239365479,0.40384237567811,0.11111476482139528
8.4,38.05872488366974,9.32885047560511,-34.40603661184893,38.34034117228704,8.697269734340152,-33.177730756738065,0.9872308000000007,0.450644695241709,0.716843609336844,0.67367697582847,0.28161628861730037,0.6315807412649583,1.228305855110868,38.19953302797839,9.01306010497263,-33.791883684293495,2.1907076866394246,0.5365861047582917,0.5435265028347624
8.5,38.05872488366974,9.32885047560511,-34.40603661184893,34.84472214384309,10.146539312052644,-34.18982882047001,3.0856996666666636,2.78592781995286,2.24057442962859,2.1056523155269,3.214002739826647,0.8176888364475339,0.21620779137892043,36.45172351375642,9.737694893828877,-34.29793271615947,1.1076021580527788,0.29977184671380375,0.09714874388293415
8.6,38.05872488366974,9.32885047560511,-34.40603661184893,37.32598966942573,10.282119858035871,-35.853718174024685,1.5177286000000039,0.754670557883018,1.10204629719591,1.03568366523449,0.7327352142440091,0.9532693824307614,1.4476815621757524,37.69235727654774,9.80548516682049,-35.129877392936805,2.0111140975823707,0.7630580421169859,0.5027631696564332
9.1,42.347460973351886,12.282466759583055,-26.142199243409657,42.89854116873411,9.546609726766853,-21.154710256168286,2.5801078666666672,2.59741069480568,1.87345637500235,1.76064124534182,0.5510801953822266,2.7358570328162024,4.98748898724137,42.623001071043,10.914538243174954,-23.64845474978897,0.9933384315514856,0.01730282813901285,0.006706242152061938
9.2,42.347460973351886,12.282466759583055,-26.142199243409657,41.36512936641842,12.234668232185191,-18.80603130955093,4.533014999999994,4.86534192137813,3.29149256058265,3.09328663224961,0.9823316069334638,0.04779852739786428,7.336167933858725,41.85629516988516,12.258567495884122,-22.474115276480294,0.931695052952065,0.3323269213781366,0.07331255716224731
9.3,42.347460973351886,12.282466759583055,-26.142199243409657,42.22800914433799,9.419359624696922,-27.66763799095797,4.01607713333333,2.97832886055541,2.91613595057497,2.74053311308086,0.11945182901389728,2.8631071348861337,1.5254387475483142,42.28773505884494,10.850913192139988,-26.904918617183814,1.3484330710329833,1.0377482727779204,0.25839849138011806
9.4,42.347460973351886,12.282466759583055,-26.142199243409657,40.91093185396187,12.206315888470293,-26.153814082085514,1.3325940000000047,1.29481496539305,0.967617190165281,0.909349562358837,1.4365291193900163,0.07615087111276253,0.011614838675857442,41.62919641365688,12.244391324026674,-26.148006662747584,1.0291771678483106,0.03777903460695464,0.02834999600673912
9.5,42.347460973351886,12.282466759583055,-26.142199243409657,44.001147889150154,12.454187093968727,-26.648902483101967,1.5992265666666692,1.54470741303025,1.16122323618312,1.09129710835714,1.6536869157982679,0.1717203343856717,0.5067032396923103,43.17430443125102,12.368326926775891,-26.395550863255814,1.0352941613028028,0.054519153636419126,0.0340909504248448
9.6,42.049451158986464,17.92839843558608,30.379437468797043,41.970598431503,19.30337512703362,32.85596466799618,1.4917156666666715,1.0731785910722,1.08315790272811,1.01793268538675,0.07885272748346495,1.3749766914475394,2.4765271991991398,42.01002479524473,18.615886781309847,31.617701068396613,1.389997599361648,0.4185370755944715,0.2805742975463571
9.7,42.049451158986464,17.92839843558608,30.379437468797043,42.197301402568435,16.08153689159425,26.442795612576752,2.7812929999999985,1.77673033218476,2.01954002320764,1.89792808037684,0.14785024358197063,1.8468615439918281,3.936641856220291,42.12337628077745,17.004967663590165,28.411116540686898,1.5653996265232755,1.0045626678152384,0.36118548727302496
9.8,42.049451158986464,17.92839843558608,30.379437468797043,42.23261251293526,16.60607953811638,31.46038383276052,2.1788445333333373,1.30123135159084,1.58209283910061,1.4868229352162,0.1831613539487975,1.3223188974696996,1.080946363963477,42.14103183596086,17.26723898685123,30.91991065077878,1.6744482285914104,0.8776131817424973,0.4027883439655419
9.9,42.049451158986464,17.92839843558608,30.379437468797043,41.715567419918706,20.39658118620688,28.751054543850707,2.972238999999998,2.27036747872046,2.15818887799259,2.02822782773738,0.33388373906775826,2.4681827506208016,1.6283829249463366,41.882509289452585,19.16248981089648,29.565246006323875,1.3091444563705414,0.7018715212795379,0.23614235633251432
9.10,42.049451158986464,17.92839843558608,30.379437468797043,40.67542007399565,17.66421106774138,29.44063330338167,1.3965194000000036,1.30001330161778,1.01403441546285,0.952971651692582,1.3740310849908113,0.26418736784469843,0.9388041654153731,41.362435616491055,17.79630475166373,29.910035386089355,1.0742346998972192,0.09650609838222368,0.0691047316013789
9.11,42.049451158986464,17.92839843558608,30.379437468797043,43.32292906264095,18.60435470653493,31.452962532317606,1.5692010000000047,1.26208605173014,1.13942120587707,1.07080794495777,1.2734779036544879,0.675956270948852,1.073525063520563,42.68619011081371,18.266376571060505,30.916200000557325,1.2433391499775428,0.30711494826986474,0.19571421893954286
10.1,38.0159611162851,20.09679266560005,31.906335615702442,37.60628433036639,21.546227340785318,32.71527676307703,1.8224120000000057,0.865046086005093,1.32328164374407,1.24359674037065,0.4096767859187054,1.4494346751852696,0.8089411473745862,37.811122723325745,20.821510003192685,32.31080618938974,2.1067224363842203,0.9573659139949127,0.525329021905903
10.2,38.0159611162851,20.09679266560005,31.906335615702442,37.3789976463441,18.23147986412324,30.197804827463738,2.114088933333336,1.19351085314895,1.53507279269528,1.44263432524175,0.6369634699410014,1.865312801476808,1.7085307882387042,37.697479381314594,19.164136264861646,31.05207022158309,1.7713194027387522,0.9205780801843861,0.4354490793807046
10.3,38.0159611162851,20.09679266560005,31.906335615702442,37.031619058475826,18.078543872459164,30.86577323956119,2.0847552000000036,1.42837375225015,1.51377311379644,1.42261726283122,0.9843420578092719,2.0182487931408843,1.0405623761412528,37.52379008738046,19.087668269029606,31.386054427631816,1.459530599226085,0.6563814477498535,0.3148482121234206
10.4,38.0159611162851,20.09679266560005,31.906335615702442,37.02051644765027,21.994804582913613,30.66431784316086,3.0405921333333312,1.88672807967178,2.20782114895618,2.07487136026072,0.9954446686348248,1.8980119173135641,1.2420177725415833,37.51823878196768,21.045798624256832,31.285326729431652,1.61156881295301,1.1538640536615512,0.3794866271712378
10.5,38.0159611162851,20.09679266560005,31.906335615702442,35.94575961594815,19.59083428634231,30.01301952759726,2.875935799999999,1.93536485014263,2.08826162949236,1.96251143341641,2.0702015003369496,0.5059583792577378,1.8933160881051805,36.98086036611662,19.84381347597118,30.959677571649852,1.48599154226763,0.9405709498573689,0.32704865996324417
10.6,38.0159611162851,20.09679266560005,31.906335615702442,38.53522435853118,20.355138134169863,32.66933917620618,0.9186009333333338,0.54880592212346,0.667010397519924,0.626844602636639,0.5192632422460832,0.25834546856981433,0.7630035605037371,38.27559273740814,20.225965399884956,32.28783739595431,1.6738174546390314,0.3697950112098738,0.4025632866117746
11.1,31.041182290151127,-9.102400373955627,16.46880333440133,31.0740765894704,-11.185309035207535,18.154020805094195,2.1456365333333363,1.70316545348722,1.55797999479019,1.46416210958828,0.03289429931927401,2.082908661251908,1.6852174706928658,31.057629439810764,-10.143854704581582,17.31141206974776,1.259793361637512,0.4424710798461162,0.206219027671243
11.2,31.041182290151127,-9.102400373955627,16.46880333440133,30.876016524468234,-6.8097849751692365,14.849924007580096,2.675580866666665,2.08113911895016,1.94278080239482,1.82579111902209,0.1651657656828931,2.29261539878639,1.618879326821233,30.95859940730968,-7.956092674562432,15.659363670990713,1.2856328733711666,0.5944417477165054,0.22217296995209465
11.3,31.041182290151127,-9.102400373955627,16.46880333440133,31.10223515852396,-10.485218261074236,15.55544601711233,1.8514690000000043,1.45967431191905,1.3443803825157,1.26342496279508,0.0610528683728333,1.382817887118609,0.9133573172889999,31.071708724337544,-9.793809317514931,16.01212467575683,1.2684124010495499,0.3917946880809542,0.21161288029631628
11.4,31.041182290151127,-9.102400373955627,16.46880333440133,30.99882190498063,-7.074313007541688,17.026322298574748,2.7093423333333315,1.98834027941312,1.96729552695968,1.84882962462222,0.042360385170496784,2.0280873664139385,0.5575189641734184,31.02000209756588,-8.088356690748657,16.74756281648804,1.3626150211926542,0.7210020539202115,0.26611699997579796
11.5,31.041182290151127,-9.102400373955627,16.46880333440133,28.707784913327956,-8.822274887803406,14.470971250363219,2.5159057333333332,2.15282475789719,1.82683820885144,1.71683031533958,2.3333973768231715,0.28012548615222066,1.9978320840381105,29.87448360173954,-8.962337630879517,15.469887292382275,1.168653288167373,0.36308097543614304,0.14431422071238792
11.6,31.041182290151127,-9.102400373955627,16.46880333440133,32.67875572156402,-9.952392370667502,17.14606529215459,2.06455366666667,1.48031835757611,1.49910446708297,1.40883192746837,1.6375734314128962,0.849991996711875,0.6772619577532595,31.859969005857575,-9.527396372311564,16.80743431327796,1.3946686904920402,0.5842353090905599,0.28298383240909136
11.7,31.041182290151127,-9.102400373955627,16.46880333440133,33.4162607934395,-9.416356710377855,17.548790828516648,2.5993408333333337,1.98466726954324,1.88742173018139,1.77376563972973,2.3750785032883712,0.313956336422228,1.0799874941153185,32.22872154179531,-9.25937854216674,17.008797081458987,1.3097111399543795,0.6146735637900937,0.23647286099275328
12.1,34.252172020666215,-16.196747667417355,22.824105174785693,34.045285478792174,-15.732655322675509,23.058512665529783,0.9728406666666665,0.396791493404802,0.706394710377698,0.663857284950502,0.20688654187404154,0.4640923447418466,0.23440749074408984,34.148728749729194,-15.964701495046432,22.941308920157738,2.4517679445875062,0.5760491732618644,0.5921310574356474
12.2,34.252172020666215,-16.196747667417355,22.824105174785693,32.43158396578735,-14.06978045651544,16.514420185618405,4.014139999999993,3.61051694321384,2.91472936823223,2.73921123181337,1.8205880548788684,2.126967210901915,6.3096849891672875,33.34187799322678,-15.133264061966397,19.66926268020205,1.1117909324405728,0.4036230567861532,0.10055031879446245
12.3,34.252172020666215,-16.196747667417355,22.824105174785693,32.711669021464225,-10.369669406786825,18.249737934004607,4.479051999999995,4.20284842744711,3.2523091885782,3.05646279060424,1.5405029992019905,5.827078260630531,4.574367240781086,33.48192052106522,-13.283208537102091,20.53692155439515,1.0657181852391802,0.27620357255288486,0.061665632033568604
12.4,34.252172020666215,-16.196747667417355,22.824105174785693,36.985327468034995,-18.308159903659167,25.53771765036811,3.5741339999999955,2.71216828743748,2.59523418111908,2.43895529224343,2.7331554473687802,2.1114122362418115,2.7136124755824156,35.61874974435061,-17.25245378553826,24.1809114125769,1.3178142430310276,0.8619657125625153,0.2411677100862331
