Pair,L1,a1,b1,L2,a2,b2,DV,DV normF1,DECIEDE2000
3.27,39.19377567568642,-23.298601830826186,-22.621934716019375,37.629811737043205,-21.147151004808574,-25.36963915311865,4.97342,5.44955123677987,2.40942668455067
3.28,39.19377567568642,-23.298601830826186,-22.621934716019375,39.12194878105564,-21.39510048709109,-22.68424514679551,3.89812,4.27130720251182,1.00656700833841
3.29,39.19377567568642,-23.298601830826186,-22.621934716019375,36.68900151304482,-19.948844243489805,-26.094616279247074,5.02658,5.50780051871207,3.50878233330383
3.30,39.19377567568642,-23.298601830826186,-22.621934716019375,36.26769817252524,-20.231112319526012,-27.463574584158412,5.27464,5.7796085863588,4.04037873523834
4.1,29.40489463164468,8.760221975238458,-38.92897565829671,26.882401940895456,13.318536406171644,-43.48477923304003,2.56587,2.81151401488641,2.53018525435469
4.2,29.40489463164468,8.760221975238458,-38.92897565829671,28.300611493613594,9.892954761298146,-39.95618676594349,2.04644,2.24235629265089,0.951077881471202
4.3,29.40489463164468,8.760221975238458,-38.92897565829671,28.556293915657918,11.605211132735077,-42.51056918031178,2.11069,2.31275727767993,1.17294843828688
4.4,29.40489463164468,8.760221975238458,-38.92897565829671,28.26877489515725,14.967545119169866,-46.18738827967387,2.38229,2.61035895135909,2.30011880107005
4.5,29.40489463164468,8.760221975238458,-38.92897565829671,28.819437993521476,8.535279293206631,-38.790412245847925,2.0567,2.25359853555203,0.460911785380865
4.6,29.40489463164468,8.760221975238458,-38.92897565829671,29.49556865107379,10.766903894474433,-42.54141449440081,1.9487,2.13525913659271,0.869398064132167
4.7,29.40489463164468,8.760221975238458,-38.92897565829671,27.682257527996647,4.266834280805126,-34.51749353484501,1.87635,2.05598269664173,2.19514624703451
4.8,29.40489463164468,8.760221975238458,-38.92897565829671,27.449244505582307,7.645117935478868,-38.960179320112076,1.473,1.61401791358396,1.69886024249397
4.9,29.40489463164468,8.760221975238458,-38.92897565829671,28.348280768008806,4.264448910625163,-35.05585330933126,1.85529,2.03290651384466,2.05424344439189
4.10,29.40489463164468,8.760221975238458,-38.92897565829671,28.595571346007127,7.211955936317349,-36.704141659075184,1.9865,2.17667792622847,0.831483993728662
4.11,29.40489463164468,8.760221975238458,-38.92897565829671,28.3562156904841,12.657308429949914,-43.856816641611076,2.30076,2.52102366249656,1.55676814020288
4.12,29.40489463164468,8.760221975238458,-38.92897565829671,28.239551065992764,10.573403481775518,-41.63879609563823,2.11663,2.31926594462269,1.10552299126553
